series_id,year,period,period_name,value
CES0000000001,2019,M12,December,151792.0
CES0000000001,2019,M11,November,151666.0
CES0000000001,2019,M10,October,151458.0
CES0000000001,2019,M09,September,151358.0
CES0000000001,2019,M08,August,151155.0
CES0000000001,2019,M07,July,150934.0
CES0000000001,2019,M06,June,150844.0
CES0000000001,2019,M05,May,150640.0
CES0000000001,2019,M04,April,150602.0
CES0000000001,2019,M03,March,150294.0
CES0000000001,2019,M02,February,150067.0
CES0000000001,2019,M01,January,150062.0
CES0000000001,2018,M12,December,149804.0
CES0000000001,2018,M11,November,149622.0
CES0000000001,2018,M10,October,149525.0
CES0000000001,2018,M09,September,149361.0
CES0000000001,2018,M08,August,149274.0
CES0000000001,2018,M07,July,149023.0
CES0000000001,2018,M06,June,148968.0
CES0000000001,2018,M05,May,148755.0
CES0000000001,2018,M04,April,148426.0
CES0000000001,2018,M03,March,148280.0
CES0000000001,2018,M02,February,148054.0
CES0000000001,2018,M01,January,147667.0
CES0000000001,2017,M12,December,147521.0
CES0000000001,2017,M11,November,147375.0
CES0000000001,2017,M10,October,147146.0
CES0000000001,2017,M09,September,146999.0
CES0000000001,2017,M08,August,146907.0
CES0000000001,2017,M07,July,146772.0
CES0000000001,2017,M06,June,146588.0
CES0000000001,2017,M05,May,146389.0
CES0000000001,2017,M04,April,146173.0
CES0000000001,2017,M03,March,145976.0
CES0000000001,2017,M02,February,145848.0
CES0000000001,2017,M01,January,145636.0
CES0000000001,2016,M12,December,145410.0
CES0000000001,2016,M11,November,145188.0
CES0000000001,2016,M10,October,145069.0
CES0000000001,2016,M09,September,144961.0
CES0000000001,2016,M08,August,144664.0
CES0000000001,2016,M07,July,144515.0
CES0000000001,2016,M06,June,144152.0
CES0000000001,2016,M05,May,143901.0
CES0000000001,2016,M04,April,143856.0
CES0000000001,2016,M03,March,143666.0
CES0000000001,2016,M02,February,143411.0
CES0000000001,2016,M01,January,143196.0
CES0000000001,2015,M12,December,143083.0
CES0000000001,2015,M11,November,142810.0
CES0000000001,2015,M10,October,142584.0
CES0000000001,2015,M09,September,142265.0
CES0000000001,2015,M08,August,142130.0
CES0000000001,2015,M07,July,141989.0
CES0000000001,2015,M06,June,141695.0
CES0000000001,2015,M05,May,141539.0
CES0000000001,2015,M04,April,141202.0
CES0000000001,2015,M03,March,140925.0
CES0000000001,2015,M02,February,140831.0
CES0000000001,2015,M01,January,140562.0
CES0000000001,2014,M12,December,140366.0
CES0000000001,2014,M11,November,140088.0
CES0000000001,2014,M10,October,139804.0
CES0000000001,2014,M09,September,139564.0
CES0000000001,2014,M08,August,139257.0
CES0000000001,2014,M07,July,139076.0
CES0000000001,2014,M06,June,138833.0
CES0000000001,2014,M05,May,138500.0
CES0000000001,2014,M04,April,138298.0
CES0000000001,2014,M03,March,137987.0
CES0000000001,2014,M02,February,137710.0
CES0000000001,2014,M01,January,137551.0
CES0000000001,2013,M12,December,137367.0
CES0000000001,2013,M11,November,137312.0
CES0000000001,2013,M10,October,137039.0
CES0000000001,2013,M09,September,136819.0
CES0000000001,2013,M08,August,136634.0
CES0000000001,2013,M07,July,136391.0
CES0000000001,2013,M06,June,136269.0
CES0000000001,2013,M05,May,136090.0
CES0000000001,2013,M04,April,135876.0
CES0000000001,2013,M03,March,135690.0
CES0000000001,2013,M02,February,135548.0
CES0000000001,2013,M01,January,135263.0
CES0000000001,2012,M12,December,135074.0
CES0000000001,2012,M11,November,134831.0
CES0000000001,2012,M10,October,134672.0
CES0000000001,2012,M09,September,134512.0
CES0000000001,2012,M08,August,134329.0
CES0000000001,2012,M07,July,134153.0
CES0000000001,2012,M06,June,134008.0
CES0000000001,2012,M05,May,133935.0
CES0000000001,2012,M04,April,133828.0
CES0000000001,2012,M03,March,133745.0
CES0000000001,2012,M02,February,133521.0
CES0000000001,2012,M01,January,133243.0
CES0000000001,2011,M12,December,132902.0
CES0000000001,2011,M11,November,132701.0
CES0000000001,2011,M10,October,132557.0
CES0000000001,2011,M09,September,132346.0
CES0000000001,2011,M08,August,132123.0
CES0000000001,2011,M07,July,131992.0
CES0000000001,2011,M06,June,131936.0
CES0000000001,2011,M05,May,131704.0
CES0000000001,2011,M04,April,131604.0
CES0000000001,2011,M03,March,131278.0
CES0000000001,2011,M02,February,131054.0
CES0000000001,2011,M01,January,130839.0
CES0000000001,2010,M12,December,130836.0
CES0000000001,2010,M11,November,130754.0
CES0000000001,2010,M10,October,130620.0
CES0000000001,2010,M09,September,130340.0
CES0000000001,2010,M08,August,130423.0
CES0000000001,2010,M07,July,130420.0
CES0000000001,2010,M06,June,130501.0
CES0000000001,2010,M05,May,130645.0
CES0000000001,2010,M04,April,130115.0
CES0000000001,2010,M03,March,129865.0
CES0000000001,2010,M02,February,129702.0
CES0000000001,2010,M01,January,129795.0
CES0000000001,2009,M12,December,129807.0
CES0000000001,2009,M11,November,130059.0
CES0000000001,2009,M10,October,130061.0
CES0000000001,2009,M09,September,130241.0
CES0000000001,2009,M08,August,130480.0
CES0000000001,2009,M07,July,130661.0
CES0000000001,2009,M06,June,131003.0
CES0000000001,2009,M05,May,131470.0
CES0000000001,2009,M04,April,131825.0
CES0000000001,2009,M03,March,132494.0
CES0000000001,2009,M02,February,133314.0
CES0000000001,2009,M01,January,134066.0
CES0000000001,2008,M12,December,134848.0
CES0000000001,2008,M11,November,135546.0
CES0000000001,2008,M10,October,136294.0
CES0000000001,2008,M09,September,136759.0
CES0000000001,2008,M08,August,137209.0
CES0000000001,2008,M07,July,137492.0
CES0000000001,2008,M06,June,137689.0
CES0000000001,2008,M05,May,137847.0
CES0000000001,2008,M04,April,138037.0
CES0000000001,2008,M03,March,138256.0
CES0000000001,2008,M02,February,138326.0
CES0000000001,2008,M01,January,138397.0
CES0000000001,2007,M12,December,138396.0
CES0000000001,2007,M11,November,138291.0
CES0000000001,2007,M10,October,138175.0
CES0000000001,2007,M09,September,138103.0
CES0000000001,2007,M08,August,138017.0
CES0000000001,2007,M07,July,138042.0
CES0000000001,2007,M06,June,138072.0
CES0000000001,2007,M05,May,137993.0
CES0000000001,2007,M04,April,137842.0
CES0000000001,2007,M03,March,137782.0
CES0000000001,2007,M02,February,137556.0
CES0000000001,2007,M01,January,137475.0
CES0000000001,2006,M12,December,137251.0
CES0000000001,2006,M11,November,137068.0
CES0000000001,2006,M10,October,136849.0
CES0000000001,2006,M09,September,136825.0
CES0000000001,2006,M08,August,136688.0
CES0000000001,2006,M07,July,136522.0
CES0000000001,2006,M06,June,136328.0
CES0000000001,2006,M05,May,136247.0
CES0000000001,2006,M04,April,136210.0
CES0000000001,2006,M03,March,136041.0
CES0000000001,2006,M02,February,135732.0
CES0000000001,2006,M01,January,135425.0
CES0000000001,2005,M12,December,135160.0
CES0000000001,2005,M11,November,135001.0
CES0000000001,2005,M10,October,134646.0
CES0000000001,2005,M09,September,134552.0
CES0000000001,2005,M08,August,134495.0
CES0000000001,2005,M07,July,134297.0
CES0000000001,2005,M06,June,133939.0
CES0000000001,2005,M05,May,133687.0
CES0000000001,2005,M04,April,133515.0
CES0000000001,2005,M03,March,133154.0
CES0000000001,2005,M02,February,133033.0
CES0000000001,2005,M01,January,132779.0
CES0000000001,2004,M12,December,132633.0
CES0000000001,2004,M11,November,132509.0
CES0000000001,2004,M10,October,132435.0
CES0000000001,2004,M09,September,132083.0
CES0000000001,2004,M08,August,131936.0
CES0000000001,2004,M07,July,131850.0
CES0000000001,2004,M06,June,131789.0
CES0000000001,2004,M05,May,131693.0
CES0000000001,2004,M04,April,131409.0
CES0000000001,2004,M03,March,131139.0
CES0000000001,2004,M02,February,130822.0
CES0000000001,2004,M01,January,130766.0
CES0000000001,2003,M12,December,130594.0
CES0000000001,2003,M11,November,130482.0
CES0000000001,2003,M10,October,130439.0
CES0000000001,2003,M09,September,130252.0
CES0000000001,2003,M08,August,130153.0
CES0000000001,2003,M07,July,130184.0
CES0000000001,2003,M06,June,130192.0
CES0000000001,2003,M05,May,130196.0
CES0000000001,2003,M04,April,130176.0
CES0000000001,2003,M03,March,130232.0
CES0000000001,2003,M02,February,130443.0
CES0000000001,2003,M01,January,130580.0
CES0000000001,2002,M12,December,130469.0
CES0000000001,2002,M11,November,130617.0
CES0000000001,2002,M10,October,130621.0
CES0000000001,2002,M09,September,130498.0
CES0000000001,2002,M08,August,130587.0
CES0000000001,2002,M07,July,130585.0
CES0000000001,2002,M06,June,130682.0
CES0000000001,2002,M05,May,130632.0
CES0000000001,2002,M04,April,130616.0
CES0000000001,2002,M03,March,130720.0
CES0000000001,2002,M02,February,130732.0
CES0000000001,2002,M01,January,130853.0
CES0000000001,2001,M12,December,130984.0
CES0000000001,2001,M11,November,131141.0
CES0000000001,2001,M10,October,131452.0
CES0000000001,2001,M09,September,131765.0
CES0000000001,2001,M08,August,132024.0
CES0000000001,2001,M07,July,132173.0
CES0000000001,2001,M06,June,132296.0
CES0000000001,2001,M05,May,132411.0
CES0000000001,2001,M04,April,132455.0
CES0000000001,2001,M03,March,132751.0
CES0000000001,2001,M02,February,132786.0
CES0000000001,2001,M01,January,132699.0
CES0000000001,2000,M12,December,132718.0
CES0000000001,2000,M11,November,132553.0
CES0000000001,2000,M10,October,132352.0
CES0000000001,2000,M09,September,132357.0
CES0000000001,2000,M08,August,132231.0
CES0000000001,2000,M07,July,132228.0
CES0000000001,2000,M06,June,132060.0
CES0000000001,2000,M05,May,132106.0
CES0000000001,2000,M04,April,131883.0
CES0000000001,2000,M03,March,131604.0
CES0000000001,2000,M02,February,131120.0
CES0000000001,2000,M01,January,131009.0
CES0500000001,2019,M12,December,129066.0
CES0500000001,2019,M11,November,128957.0
CES0500000001,2019,M10,October,128788.0
CES0500000001,2019,M09,September,128705.0
CES0500000001,2019,M08,August,128530.0
CES0500000001,2019,M07,July,128362.0
CES0500000001,2019,M06,June,128240.0
CES0500000001,2019,M05,May,128078.0
CES0500000001,2019,M04,April,127983.0
CES0500000001,2019,M03,March,127725.0
CES0500000001,2019,M02,February,127542.0
CES0500000001,2019,M01,January,127554.0
CES0500000001,2018,M12,December,127293.0
CES0500000001,2018,M11,November,127149.0
CES0500000001,2018,M10,October,127046.0
CES0500000001,2018,M09,September,126887.0
CES0500000001,2018,M08,August,126806.0
CES0500000001,2018,M07,July,126587.0
CES0500000001,2018,M06,June,126486.0
CES0500000001,2018,M05,May,126306.0
CES0500000001,2018,M04,April,125982.0
CES0500000001,2018,M03,March,125853.0
CES0500000001,2018,M02,February,125635.0
CES0500000001,2018,M01,January,125293.0
CES0500000001,2017,M12,December,125137.0
CES0500000001,2017,M11,November,124996.0
CES0500000001,2017,M10,October,124785.0
CES0500000001,2017,M09,September,124666.0
CES0500000001,2017,M08,August,124597.0
CES0500000001,2017,M07,July,124398.0
CES0500000001,2017,M06,June,124228.0
CES0500000001,2017,M05,May,124042.0
CES0500000001,2017,M04,April,123838.0
CES0500000001,2017,M03,March,123647.0
CES0500000001,2017,M02,February,123522.0
CES0500000001,2017,M01,January,123320.0
CES0500000001,2016,M12,December,123106.0
CES0500000001,2016,M11,November,122911.0
CES0500000001,2016,M10,October,122774.0
CES0500000001,2016,M09,September,122638.0
CES0500000001,2016,M08,August,122380.0
CES0500000001,2016,M07,July,122226.0
CES0500000001,2016,M06,June,121972.0
CES0500000001,2016,M05,May,121702.0
CES0500000001,2016,M04,April,121672.0
CES0500000001,2016,M03,March,121488.0
CES0500000001,2016,M02,February,121273.0
CES0500000001,2016,M01,January,121082.0
CES0500000001,2015,M12,December,120986.0
CES0500000001,2015,M11,November,120729.0
CES0500000001,2015,M10,October,120528.0
CES0500000001,2015,M09,September,120225.0
CES0500000001,2015,M08,August,120070.0
CES0500000001,2015,M07,July,119939.0
CES0500000001,2015,M06,June,119680.0
CES0500000001,2015,M05,May,119527.0
CES0500000001,2015,M04,April,119197.0
CES0500000001,2015,M03,March,118955.0
CES0500000001,2015,M02,February,118853.0
CES0500000001,2015,M01,January,118602.0
CES0500000001,2014,M12,December,118419.0
CES0500000001,2014,M11,November,118156.0
CES0500000001,2014,M10,October,117887.0
CES0500000001,2014,M09,September,117667.0
CES0500000001,2014,M08,August,117402.0
CES0500000001,2014,M07,July,117175.0
CES0500000001,2014,M06,June,116938.0
CES0500000001,2014,M05,May,116668.0
CES0500000001,2014,M04,April,116445.0
CES0500000001,2014,M03,March,116154.0
CES0500000001,2014,M02,February,115885.0
CES0500000001,2014,M01,January,115737.0
CES0500000001,2013,M12,December,115547.0
CES0500000001,2013,M11,November,115469.0
CES0500000001,2013,M10,October,115209.0
CES0500000001,2013,M09,September,114984.0
CES0500000001,2013,M08,August,114803.0
CES0500000001,2013,M07,July,114576.0
CES0500000001,2013,M06,June,114429.0
CES0500000001,2013,M05,May,114226.0
CES0500000001,2013,M04,April,114007.0
CES0500000001,2013,M03,March,113820.0
CES0500000001,2013,M02,February,113667.0
CES0500000001,2013,M01,January,113394.0
CES0500000001,2012,M12,December,113187.0
CES0500000001,2012,M11,November,112948.0
CES0500000001,2012,M10,October,112769.0
CES0500000001,2012,M09,September,112587.0
CES0500000001,2012,M08,August,112413.0
CES0500000001,2012,M07,July,112240.0
CES0500000001,2012,M06,June,112078.0
CES0500000001,2012,M05,May,112024.0
CES0500000001,2012,M04,April,111897.0
CES0500000001,2012,M03,March,111802.0
CES0500000001,2012,M02,February,111574.0
CES0500000001,2012,M01,January,111297.0
CES0500000001,2011,M12,December,110948.0
CES0500000001,2011,M11,November,110730.0
CES0500000001,2011,M10,October,110559.0
CES0500000001,2011,M09,September,110363.0
CES0500000001,2011,M08,August,110106.0
CES0500000001,2011,M07,July,109943.0
CES0500000001,2011,M06,June,109772.0
CES0500000001,2011,M05,May,109575.0
CES0500000001,2011,M04,April,109420.0
CES0500000001,2011,M03,March,109086.0
CES0500000001,2011,M02,February,108839.0
CES0500000001,2011,M01,January,108581.0
CES0500000001,2010,M12,December,108570.0
CES0500000001,2010,M11,November,108467.0
CES0500000001,2010,M10,October,108323.0
CES0500000001,2010,M09,September,108093.0
CES0500000001,2010,M08,August,108003.0
CES0500000001,2010,M07,July,107851.0
CES0500000001,2010,M06,June,107761.0
CES0500000001,2010,M05,May,107649.0
CES0500000001,2010,M04,April,107546.0
CES0500000001,2010,M03,March,107347.0
CES0500000001,2010,M02,February,107226.0
CES0500000001,2010,M01,January,107304.0
CES0500000001,2009,M12,December,107325.0
CES0500000001,2009,M11,November,107526.0
CES0500000001,2009,M10,October,107537.0
CES0500000001,2009,M09,September,107790.0
CES0500000001,2009,M08,August,107943.0
CES0500000001,2009,M07,July,108140.0
CES0500000001,2009,M06,June,108427.0
CES0500000001,2009,M05,May,108853.0
CES0500000001,2009,M04,April,109148.0
CES0500000001,2009,M03,March,109934.0
CES0500000001,2009,M02,February,110738.0
CES0500000001,2009,M01,January,111487.0
CES0500000001,2008,M12,December,112292.0
CES0500000001,2008,M11,November,112986.0
CES0500000001,2008,M10,October,113745.0
CES0500000001,2008,M09,September,114222.0
CES0500000001,2008,M08,August,114642.0
CES0500000001,2008,M07,July,114924.0
CES0500000001,2008,M06,June,115172.0
CES0500000001,2008,M05,May,115364.0
CES0500000001,2008,M04,April,115587.0
CES0500000001,2008,M03,March,115813.0
CES0500000001,2008,M02,February,115909.0
CES0500000001,2008,M01,January,116009.0
CES0500000001,2007,M12,December,116020.0
CES0500000001,2007,M11,November,115957.0
CES0500000001,2007,M10,October,115878.0
CES0500000001,2007,M09,September,115824.0
CES0500000001,2007,M08,August,115791.0
CES0500000001,2007,M07,July,115871.0
CES0500000001,2007,M06,June,115865.0
CES0500000001,2007,M05,May,115800.0
CES0500000001,2007,M04,April,115667.0
CES0500000001,2007,M03,March,115633.0
CES0500000001,2007,M02,February,115425.0
CES0500000001,2007,M01,January,115380.0
CES0500000001,2006,M12,December,115163.0
CES0500000001,2006,M11,November,114985.0
CES0500000001,2006,M10,October,114781.0
CES0500000001,2006,M09,September,114743.0
CES0500000001,2006,M08,August,114677.0
CES0500000001,2006,M07,July,114549.0
CES0500000001,2006,M06,June,114406.0
CES0500000001,2006,M05,May,114321.0
CES0500000001,2006,M04,April,114291.0
CES0500000001,2006,M03,March,114138.0
CES0500000001,2006,M02,February,113854.0
CES0500000001,2006,M01,January,113578.0
CES0500000001,2005,M12,December,113281.0
CES0500000001,2005,M11,November,113142.0
CES0500000001,2005,M10,October,112817.0
CES0500000001,2005,M09,September,112707.0
CES0500000001,2005,M08,August,112632.0
CES0500000001,2005,M07,July,112440.0
CES0500000001,2005,M06,June,112176.0
CES0500000001,2005,M05,May,111906.0
CES0500000001,2005,M04,April,111761.0
CES0500000001,2005,M03,March,111414.0
CES0500000001,2005,M02,February,111289.0
CES0500000001,2005,M01,January,111044.0
CES0500000001,2004,M12,December,110940.0
CES0500000001,2004,M11,November,110817.0
CES0500000001,2004,M10,October,110779.0
CES0500000001,2004,M09,September,110448.0
CES0500000001,2004,M08,August,110310.0
CES0500000001,2004,M07,July,110244.0
CES0500000001,2004,M06,June,110188.0
CES0500000001,2004,M05,May,110079.0
CES0500000001,2004,M04,April,109795.0
CES0500000001,2004,M03,March,109551.0
CES0500000001,2004,M02,February,109272.0
CES0500000001,2004,M01,January,109228.0
CES0500000001,2003,M12,December,109048.0
CES0500000001,2003,M11,November,108947.0
CES0500000001,2003,M10,October,108881.0
CES0500000001,2003,M09,September,108748.0
CES0500000001,2003,M08,August,108597.0
CES0500000001,2003,M07,July,108551.0
CES0500000001,2003,M06,June,108586.0
CES0500000001,2003,M05,May,108629.0
CES0500000001,2003,M04,April,108581.0
CES0500000001,2003,M03,March,108622.0
CES0500000001,2003,M02,February,108819.0
CES0500000001,2003,M01,January,108954.0
CES0500000001,2002,M12,December,108881.0
CES0500000001,2002,M11,November,109036.0
CES0500000001,2002,M10,October,109062.0
CES0500000001,2002,M09,September,108952.0
CES0500000001,2002,M08,August,108998.0
CES0500000001,2002,M07,July,109041.0
CES0500000001,2002,M06,June,109133.0
CES0500000001,2002,M05,May,109118.0
CES0500000001,2002,M04,April,109173.0
CES0500000001,2002,M03,March,109289.0
CES0500000001,2002,M02,February,109342.0
CES0500000001,2002,M01,January,109476.0
CES0500000001,2001,M12,December,109629.0
CES0500000001,2001,M11,November,109815.0
CES0500000001,2001,M10,October,110177.0
CES0500000001,2001,M09,September,110523.0
CES0500000001,2001,M08,August,110806.0
CES0500000001,2001,M07,July,110988.0
CES0500000001,2001,M06,June,111159.0
CES0500000001,2001,M05,May,111382.0
CES0500000001,2001,M04,April,111463.0
CES0500000001,2001,M03,March,111806.0
CES0500000001,2001,M02,February,111880.0
CES0500000001,2001,M01,January,111864.0
CES0500000001,2000,M12,December,111914.0
CES0500000001,2000,M11,November,111793.0
CES0500000001,2000,M10,October,111609.0
CES0500000001,2000,M09,September,111622.0
CES0500000001,2000,M08,August,111394.0
CES0500000001,2000,M07,July,111361.0
CES0500000001,2000,M06,June,111173.0
CES0500000001,2000,M05,May,110959.0
CES0500000001,2000,M04,April,111081.0
CES0500000001,2000,M03,March,110871.0
CES0500000001,2000,M02,February,110521.0
CES0500000001,2000,M01,January,110438.0
CES2000000001,2019,M12,December,7527.0
CES2000000001,2019,M11,November,7541.0
CES2000000001,2019,M10,October,7553.0
CES2000000001,2019,M09,September,7547.0
CES2000000001,2019,M08,August,7530.0
CES2000000001,2019,M07,July,7526.0
CES2000000001,2019,M06,June,7502.0
CES2000000001,2019,M05,May,7478.0
CES2000000001,2019,M04,April,7468.0
CES2000000001,2019,M03,March,7425.0
CES2000000001,2019,M02,February,7395.0
CES2000000001,2019,M01,January,7425.0
CES2000000001,2018,M12,December,7396.0
CES2000000001,2018,M11,November,7386.0
CES2000000001,2018,M10,October,7389.0
CES2000000001,2018,M09,September,7375.0
CES2000000001,2018,M08,August,7347.0
CES2000000001,2018,M07,July,7318.0
CES2000000001,2018,M06,June,7292.0
CES2000000001,2018,M05,May,7274.0
CES2000000001,2018,M04,April,7212.0
CES2000000001,2018,M03,March,7194.0
CES2000000001,2018,M02,February,7184.0
CES2000000001,2018,M01,January,7093.0
CES2000000001,2017,M12,December,7091.0
CES2000000001,2017,M11,November,7068.0
CES2000000001,2017,M10,October,7031.0
CES2000000001,2017,M09,September,7013.0
CES2000000001,2017,M08,August,7002.0
CES2000000001,2017,M07,July,6968.0
CES2000000001,2017,M06,June,6962.0
CES2000000001,2017,M05,May,6931.0
CES2000000001,2017,M04,April,6916.0
CES2000000001,2017,M03,March,6902.0
CES2000000001,2017,M02,February,6881.0
CES2000000001,2017,M01,January,6840.0
CES2000000001,2016,M12,December,6818.0
CES2000000001,2016,M11,November,6823.0
CES2000000001,2016,M10,October,6799.0
CES2000000001,2016,M09,September,6768.0
CES2000000001,2016,M08,August,6736.0
CES2000000001,2016,M07,July,6735.0
CES2000000001,2016,M06,June,6701.0
CES2000000001,2016,M05,May,6689.0
CES2000000001,2016,M04,April,6702.0
CES2000000001,2016,M03,March,6678.0
CES2000000001,2016,M02,February,6640.0
CES2000000001,2016,M01,January,6631.0
CES2000000001,2015,M12,December,6630.0
CES2000000001,2015,M11,November,6598.0
CES2000000001,2015,M10,October,6547.0
CES2000000001,2015,M09,September,6508.0
CES2000000001,2015,M08,August,6490.0
CES2000000001,2015,M07,July,6472.0
CES2000000001,2015,M06,June,6441.0
CES2000000001,2015,M05,May,6427.0
CES2000000001,2015,M04,April,6392.0
CES2000000001,2015,M03,March,6334.0
CES2000000001,2015,M02,February,6361.0
CES2000000001,2015,M01,January,6320.0
CES2000000001,2014,M12,December,6293.0
CES2000000001,2014,M11,November,6272.0
CES2000000001,2014,M10,October,6259.0
CES2000000001,2014,M09,September,6242.0
CES2000000001,2014,M08,August,6210.0
CES2000000001,2014,M07,July,6178.0
CES2000000001,2014,M06,June,6133.0
CES2000000001,2014,M05,May,6109.0
CES2000000001,2014,M04,April,6084.0
CES2000000001,2014,M03,March,6038.0
CES2000000001,2014,M02,February,6007.0
CES2000000001,2014,M01,January,5985.0
CES2000000001,2013,M12,December,5932.0
CES2000000001,2013,M11,November,5963.0
CES2000000001,2013,M10,October,5931.0
CES2000000001,2013,M09,September,5910.0
CES2000000001,2013,M08,August,5878.0
CES2000000001,2013,M07,July,5859.0
CES2000000001,2013,M06,June,5855.0
CES2000000001,2013,M05,May,5829.0
CES2000000001,2013,M04,April,5796.0
CES2000000001,2013,M03,March,5802.0
CES2000000001,2013,M02,February,5784.0
CES2000000001,2013,M01,January,5746.0
CES2000000001,2012,M12,December,5724.0
CES2000000001,2012,M11,November,5684.0
CES2000000001,2012,M10,October,5674.0
CES2000000001,2012,M09,September,5661.0
CES2000000001,2012,M08,August,5648.0
CES2000000001,2012,M07,July,5632.0
CES2000000001,2012,M06,June,5621.0
CES2000000001,2012,M05,May,5604.0
CES2000000001,2012,M04,April,5618.0
CES2000000001,2012,M03,March,5625.0
CES2000000001,2012,M02,February,5629.0
CES2000000001,2012,M01,January,5626.0
CES2000000001,2011,M12,December,5611.0
CES2000000001,2011,M11,November,5593.0
CES2000000001,2011,M10,October,5588.0
CES2000000001,2011,M09,September,5584.0
CES2000000001,2011,M08,August,5552.0
CES2000000001,2011,M07,July,5547.0
CES2000000001,2011,M06,June,5528.0
CES2000000001,2011,M05,May,5516.0
CES2000000001,2011,M04,April,5485.0
CES2000000001,2011,M03,March,5477.0
CES2000000001,2011,M02,February,5451.0
CES2000000001,2011,M01,January,5427.0
CES2000000001,2010,M12,December,5467.0
CES2000000001,2010,M11,November,5506.0
CES2000000001,2010,M10,October,5508.0
CES2000000001,2010,M09,September,5501.0
CES2000000001,2010,M08,August,5524.0
CES2000000001,2010,M07,July,5508.0
CES2000000001,2010,M06,June,5516.0
CES2000000001,2010,M05,May,5520.0
CES2000000001,2010,M04,April,5553.0
CES2000000001,2010,M03,March,5537.0
CES2000000001,2010,M02,February,5500.0
CES2000000001,2010,M01,January,5580.0
CES2000000001,2009,M12,December,5654.0
CES2000000001,2009,M11,November,5696.0
CES2000000001,2009,M10,October,5716.0
CES2000000001,2009,M09,September,5787.0
CES2000000001,2009,M08,August,5855.0
CES2000000001,2009,M07,July,5932.0
CES2000000001,2009,M06,June,6010.0
CES2000000001,2009,M05,May,6100.0
CES2000000001,2009,M04,April,6154.0
CES2000000001,2009,M03,March,6291.0
CES2000000001,2009,M02,February,6446.0
CES2000000001,2009,M01,January,6567.0
CES2000000001,2008,M12,December,6701.0
CES2000000001,2008,M11,November,6813.0
CES2000000001,2008,M10,October,6967.0
CES2000000001,2008,M09,September,7044.0
CES2000000001,2008,M08,August,7114.0
CES2000000001,2008,M07,July,7160.0
CES2000000001,2008,M06,June,7213.0
CES2000000001,2008,M05,May,7274.0
CES2000000001,2008,M04,April,7327.0
CES2000000001,2008,M03,March,7406.0
CES2000000001,2008,M02,February,7453.0
CES2000000001,2008,M01,January,7476.0
CES2000000001,2007,M12,December,7490.0
CES2000000001,2007,M11,November,7523.0
CES2000000001,2007,M10,October,7565.0
CES2000000001,2007,M09,September,7577.0
CES2000000001,2007,M08,August,7610.0
CES2000000001,2007,M07,July,7660.0
CES2000000001,2007,M06,June,7687.0
CES2000000001,2007,M05,May,7673.0
CES2000000001,2007,M04,April,7686.0
CES2000000001,2007,M03,March,7706.0
CES2000000001,2007,M02,February,7626.0
CES2000000001,2007,M01,January,7725.0
CES2000000001,2006,M12,December,7685.0
CES2000000001,2006,M11,November,7666.0
CES2000000001,2006,M10,October,7682.0
CES2000000001,2006,M09,September,7718.0
CES2000000001,2006,M08,August,7720.0
CES2000000001,2006,M07,July,7712.0
CES2000000001,2006,M06,June,7699.0
CES2000000001,2006,M05,May,7713.0
CES2000000001,2006,M04,April,7726.0
CES2000000001,2006,M03,March,7689.0
CES2000000001,2006,M02,February,7664.0
CES2000000001,2006,M01,January,7601.0
CES2000000001,2005,M12,December,7533.0
CES2000000001,2005,M11,November,7524.0
CES2000000001,2005,M10,October,7460.0
CES2000000001,2005,M09,September,7415.0
CES2000000001,2005,M08,August,7394.0
CES2000000001,2005,M07,July,7353.0
CES2000000001,2005,M06,June,7333.0
CES2000000001,2005,M05,May,7294.0
CES2000000001,2005,M04,April,7266.0
CES2000000001,2005,M03,March,7181.0
CES2000000001,2005,M02,February,7153.0
CES2000000001,2005,M01,January,7095.0
CES2000000001,2004,M12,December,7117.0
CES2000000001,2004,M11,November,7091.0
CES2000000001,2004,M10,October,7077.0
CES2000000001,2004,M09,September,7029.0
CES2000000001,2004,M08,August,7003.0
CES2000000001,2004,M07,July,6977.0
CES2000000001,2004,M06,June,6962.0
CES2000000001,2004,M05,May,6948.0
CES2000000001,2004,M04,April,6901.0
CES2000000001,2004,M03,March,6887.0
CES2000000001,2004,M02,February,6838.0
CES2000000001,2004,M01,January,6848.0
CES2000000001,2003,M12,December,6827.0
CES2000000001,2003,M11,November,6796.0
CES2000000001,2003,M10,October,6784.0
CES2000000001,2003,M09,September,6783.0
CES2000000001,2003,M08,August,6760.0
CES2000000001,2003,M07,July,6735.0
CES2000000001,2003,M06,June,6723.0
CES2000000001,2003,M05,May,6706.0
CES2000000001,2003,M04,April,6689.0
CES2000000001,2003,M03,March,6654.0
CES2000000001,2003,M02,February,6667.0
CES2000000001,2003,M01,January,6704.0
CES2000000001,2002,M12,December,6700.0
CES2000000001,2002,M11,November,6713.0
CES2000000001,2002,M10,October,6689.0
CES2000000001,2002,M09,September,6702.0
CES2000000001,2002,M08,August,6701.0
CES2000000001,2002,M07,July,6688.0
CES2000000001,2002,M06,June,6701.0
CES2000000001,2002,M05,May,6684.0
CES2000000001,2002,M04,April,6710.0
CES2000000001,2002,M03,March,6755.0
CES2000000001,2002,M02,February,6766.0
CES2000000001,2002,M01,January,6775.0
CES2000000001,2001,M12,December,6785.0
CES2000000001,2001,M11,November,6784.0
CES2000000001,2001,M10,October,6804.0
